,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
sub_0770,16.5912424,1.135157562,1.076274009,3.339725853,4.586586953,3.750675899,3.608716489,1.843236009,11.3602853,9.020630668,0.964887807,15.26805042,9.78063342,7.66958527,16.45707355,11.27300384,8.071447272,2.143233698,10.10104421,8.286212578,1.059022944,4.241281514,4.438878658,0.4318526,0.631571073,0.5869037
sub_0771,12.19173379,1.080992921,1.102262138,3.284484656,3.007191495,3.396483367,3.365664157,1.435791703,9.160830804,9.549909771,1.02277523,13.26985385,9.402340054,6.572709725,13.36318503,7.86500135,8.000879594,1.751608553,6.981811489,6.764444042,0.848833814,2.670823734,2.607623059,0.381813492,0.403828513,0.578108142
sub_0772,11.48566673,0.596355652,0.791354707,4.221391751,4.186296689,3.551943659,3.376639415,1.494089372,8.536057569,8.51731762,0.736839019,12.93096838,8.960405642,6.255742364,12.63131901,8.101448849,7.109747779,1.934441407,8.056612453,7.718413379,0.769601656,3.087380662,3.483948536,0.34542632,0.531452141,0.465286238
sub_0773,15.93500689,0.794118286,0.819653853,5.1958296,4.717826916,3.389966197,3.818611071,1.491872309,9.310616559,9.127834263,1.246654178,15.65406191,10.19091068,7.971845232,17.88833558,9.224664376,7.57617395,2.18212539,9.655083852,10.94044093,1.055479236,4.1867434,4.214429508,0.397581945,0.564343221,0.632310609
sub_0774,14.70606275,1.250750697,1.36900544,5.295653434,5.669208503,4.643484703,4.872279209,1.739035707,11.9552227,11.79330863,1.129402584,15.87590634,11.55871487,5.126466661,17.54765119,9.55835638,8.890855223,2.586800294,8.943244904,8.45761022,0.766907053,3.568535046,1.986558817,0.498737169,0.664053147,0.617990676
sub_0775,13.56251964,0.823352535,0.657880221,3.778924997,3.86447641,3.398985611,3.871714053,1.447165998,10.76799857,9.795167163,0.8763625,14.22324624,8.954274998,8.5021329,14.9132888,10.9427465,7.495249378,1.953359287,7.784235698,5.986941666,1.175585913,3.619933485,3.408672075,0.412005017,0.465752109,0.494419883
sub_0776,12.0276548,0.984825314,1.274195412,3.833667839,4.52512379,3.710695872,3.77678307,1.617765654,8.839869484,9.004322767,0.670217577,14.66633183,8.914869264,5.85507222,12.88586476,8.354204656,6.808104742,2.012243595,8.631993407,7.790934093,0.692144325,3.857560318,3.592434676,0.344433554,0.540767142,0.579197956
sub_0777,14.45298472,1.259346611,1.338447688,3.899994889,4.990971319,4.016377343,4.669885567,1.643399917,9.928525294,8.441031858,1.117493548,13.33158484,8.987221046,7.111154409,15.22184552,9.026180684,8.168830832,2.480496042,11.41752139,7.2112006,1.160094054,4.043443198,4.255239858,0.39003087,0.481440375,0.624445848
sub_0778,12.83311444,1.285439526,1.309407878,3.75333629,4.359697132,4.451985479,4.088478476,1.41978541,9.1302211,9.08438203,0.744133825,12.0226538,11.41292503,6.553177789,12.39560352,9.773972422,7.54663939,1.925361693,8.870367077,7.812670376,0.848154069,2.957317042,2.913803631,0.404496437,0.42751264,0.527035628
sub_0779,13.43157518,0.914933278,0.876876842,4.165337367,4.056141034,3.088627159,3.516522219,1.618424588,8.602528411,8.351535394,1.139351479,13.80791312,8.901543237,7.500077057,15.28149453,8.926846093,7.60635812,1.972549334,7.100891833,7.577001977,0.98368923,3.457093169,3.559021153,0.335570486,0.335557806,0.460510912
sub_0780,12.1350182,1.281805332,1.624287284,3.59568261,4.222036494,4.171030282,4.34504444,1.814936475,9.902274194,9.396775164,0.805735783,15.53321638,9.926452403,8.044824687,14.1183199,10.03319196,10.55386231,2.146033173,9.091704658,6.485191473,1.275955552,4.235427471,4.077964218,0.384367419,0.292055245,0.364315987
sub_0781,15.75278221,1.013277018,1.241253728,3.99624806,5.118952684,3.517128279,3.761423463,1.970645296,12.74666578,12.82011865,1.35936891,11.79874697,9.12301381,9.370358137,12.13197467,10.23564375,7.666044247,1.999652795,9.373470953,9.22090323,1.220165971,3.946080366,3.34951417,0.351294939,0.601860571,0.599087933
sub_0782,12.0630984,0.636761149,0.627682375,3.214011169,4.374886406,2.788987277,3.23235171,1.65606259,9.266440852,8.516168128,0.880278719,14.08399452,7.76682907,7.956544298,14.32486618,8.914689125,7.386771197,2.462273355,6.960633083,5.807809017,1.336747268,3.554141495,3.093516301,0.400361949,0.286591297,0.290941161
sub_0783,11.56680005,0.522709021,0.717475587,4.290148887,4.103298434,2.860004304,2.351325117,1.561345063,6.929673579,6.762765047,0.909733092,13.13719856,7.309389547,6.368451228,13.31126465,9.758414199,5.352378532,2.289640823,7.73122415,6.097817066,0.92751493,3.884403983,3.694293217,0.415494653,0.458818989,0.413727257
sub_0784,11.97082802,1.29235528,1.257852945,2.960694763,2.923360571,3.620942262,3.641632971,1.563779914,7.899147639,7.850329206,0.592458626,14.74703841,7.723811991,6.295787007,14.9482081,7.643111905,6.614250661,2.014906646,6.045460515,6.03262378,0.818608448,2.715919872,3.07639781,0.375527738,0.359952886,0.429261807
sub_0785,15.85341064,0.753881015,0.880988977,3.545174109,3.440012197,2.711104978,2.798849559,1.483464487,9.055283183,8.033275822,1.005761561,14.25066878,8.887322695,5.758728649,15.29954696,8.67005433,6.046256912,1.909509566,8.44721409,9.149880339,0.829163463,4.418122482,4.298427024,0.305068013,0.448267377,0.509283211
sub_0786,12.14281107,0.613375655,0.745514204,3.596374153,3.812523326,2.828156304,2.563566439,1.050947454,9.091086739,8.885801064,0.710011422,14.22289859,6.782155619,5.572095908,14.47255549,6.435589209,5.792204963,1.59464174,8.467791935,6.617990853,0.826701905,3.367431535,3.38992488,0.334465736,0.467751782,0.40407307
sub_0787,12.85474886,0.570527227,0.723175758,3.555000699,3.76159819,2.978263211,3.933028046,1.298582343,10.25693904,8.923663854,0.780119683,11.02750419,10.93587769,6.625880881,13.11259888,7.632468481,7.733826533,1.970250207,9.359312664,9.768674868,0.97033225,3.581390017,2.933654313,0.323538309,0.361793089,0.416668337
sub_0788,13.71534529,0.769316297,0.822067087,3.118318296,3.037520534,3.324358485,3.662715494,1.319770288,9.625777092,8.916908592,0.865302573,14.32499822,5.861092559,7.079149697,14.34502997,5.99809933,6.503600577,1.525799225,7.539832297,7.887673132,0.637469909,3.434473208,3.34663246,0.348975843,0.467381527,0.433486459
sub_0789,15.87369605,0.979131501,1.40235829,4.034346644,4.986456901,3.411845532,3.392472056,1.659569966,11.02382737,9.897793062,1.265318786,14.54341109,9.298629176,6.682094051,15.3048833,9.47519126,7.215205425,1.785712638,9.279744171,8.45454701,1.12768724,2.348631877,2.68720814,0.428929332,0.561839915,0.631618778
sub_0790,15.24176695,0.937467309,1.137067616,3.397036675,4.189910799,2.917613016,4.222076078,1.44785591,12.09765093,10.00645217,1.021471768,12.38757189,8.58304994,8.021473656,13.39196121,9.795401312,6.477096684,1.780612511,10.51925638,8.243247865,1.221359124,3.227748841,2.976280348,0.32028122,0.434611924,0.449831865
sub_0791,12.85556931,0.817346192,0.781524056,4.252395307,4.673055282,3.279287496,3.722879775,1.729372028,8.222296052,8.582194423,0.764441938,14.04758459,9.365460112,5.554634671,13.78525407,8.329468698,7.416672154,2.264454203,7.453788059,6.742706266,1.000079233,3.793355746,4.661513507,0.292118276,0.425232682,0.510305907
sub_0792,12.97347593,0.849365668,0.802682145,4.053887391,4.320406336,4.027045458,3.272919283,1.925294296,8.314872363,8.357931796,0.895269195,13.23284905,8.379226548,5.444416182,14.25803263,6.674224564,6.941203351,2.07966398,7.541739114,7.401974787,1.065680886,3.505058449,3.562888482,0.261544805,0.438321818,0.492781898
sub_0793,11.44656117,0.595075548,0.74313629,2.434869146,2.710157095,2.056185179,2.192073768,1.237747007,7.452595459,7.261750328,0.779748896,12.11961841,5.930206875,5.15070007,11.80546389,6.185486876,5.610064635,1.573604731,7.77607764,6.905430387,0.746292657,3.075619478,2.852031816,0.349123797,0.382336692,0.398206871
sub_0794,11.06693698,0.763440356,0.874900983,2.851916217,3.113247192,2.83018643,2.875310517,1.097529572,8.18636431,7.721943032,0.992572419,9.716981868,7.864073559,6.08585882,10.49376316,7.548891668,4.885991904,1.906064889,6.642076625,6.879965968,0.870869227,2.725997831,2.418684718,0.364385576,0.447832254,0.539426357
sub_0795,17.10997712,0.919811152,0.927437377,3.690513278,3.231171026,3.239958882,3.52781918,1.567705946,10.60534223,8.664459942,1.14689718,14.61056493,9.581140523,5.673812672,16.21978073,7.499624268,6.026218252,1.99345343,10.03171238,8.970639274,0.718339171,4.460232609,4.715188017,0.389834753,0.42027544,0.453990346
sub_0796,13.85830278,0.915785898,0.955668522,3.883789528,3.509689498,3.4920805,2.932389891,1.33243958,11.90398231,10.98877944,0.919508652,11.24287426,8.560405529,6.481724948,12.69251032,8.898357944,6.013661126,1.819395382,7.969682027,7.105226612,0.917415968,3.359936802,3.252559955,0.378849114,0.442454599,0.393461489
sub_0797,16.02027617,0.921184338,1.080826733,3.007462549,3.44658494,2.282501495,2.525716202,1.55738609,9.705484611,9.606942562,0.772901718,16.77318631,9.413377737,7.762390801,15.79512536,11.11540743,10.41006882,2.176798432,11.4627707,4.869159371,0.840023984,5.525914246,4.923520828,0.43547424,0.495446564,0.146651608
sub_0798,13.67124595,0.999853463,1.062866901,3.024769339,2.928615449,3.492981676,4.710649188,1.662237998,10.35253042,9.951471663,1.090250522,11.05618449,8.516491153,8.135712129,11.25992278,9.239636632,6.856565838,1.832204823,6.519294395,7.238691031,1.067570346,3.328870929,3.319140251,0.409750698,0.56829605,0.580572297
sub_0799,13.91893492,0.948100714,0.853715997,3.508048113,3.145573216,3.453013799,3.753301174,1.669141533,10.55998235,9.995306051,1.071546846,12.53424492,10.19669859,6.018003414,12.05353001,11.28271442,5.279750521,2.328794923,7.834023932,7.99884679,1.471589649,4.67459624,4.631424396,0.450811063,0.502119468,0.496493469
sub_0800,14.34259406,0.667842201,0.726465961,3.551277682,3.659033394,2.251408993,2.872551698,1.34653462,8.009654589,7.771828625,0.818353148,13.85657122,9.607100669,6.160807295,15.1833631,7.62008606,5.824068013,2.28851681,7.817584483,8.203151073,0.843423752,3.112401567,3.599176743,0.301267134,0.404412818,0.524727363
sub_0801,15.47231343,0.921225104,1.28013577,4.624901363,4.781187571,3.501078446,3.249857211,1.448163073,9.565804772,8.940282344,0.906394768,14.76559933,10.61104084,6.243985675,15.50246369,10.11568388,7.077572879,2.777569816,8.431459735,8.802766074,1.290191906,4.449634881,4.069341635,0.490871448,0.675337973,0.695178857
sub_0802,15.25357274,1.039914427,1.097617512,3.796688248,3.3040623,3.655411018,3.733091676,1.625758029,9.5545212,10.10735424,1.033043625,12.83116612,10.01387722,8.111992145,13.01520527,9.723752196,8.327263534,1.964232152,8.103854685,8.069215506,1.199167641,3.971949659,3.679586729,0.383896851,0.269773938,0.416012758
sub_0803,13.12253251,1.547180319,1.644598034,4.408598379,4.085420449,3.673508574,3.819852134,1.423811444,10.13710882,9.333473101,1.081746492,13.67817296,10.10779755,4.917159208,14.88483201,9.980003461,6.789967296,2.22268936,8.895252444,7.022465818,0.795211069,2.487089125,1.876651604,0.338057624,0.347570336,0.46687748
sub_0804,10.33216503,0.944805213,1.075460021,3.616271169,3.23565282,3.965424388,3.53261839,1.325967967,6.630311354,6.632038858,0.811763106,11.4684564,8.149324225,5.141423606,12.47835054,7.570060131,6.506918217,2.070852543,7.205383297,8.134478327,1.009579175,3.261753129,2.095357346,0.359192754,0.408351997,0.582354826
sub_0805,10.7549653,0.974256736,0.81793589,3.656133751,3.801175163,3.6707275,4.198301659,1.578553448,10.02146348,9.172696308,0.879248114,14.85689586,7.699625032,5.590668872,15.83688898,8.096043147,6.712697127,1.617991989,8.023186273,5.581688276,1.092268174,3.224243423,3.970949233,0.366952394,0.470407884,0.513426138
sub_0806,10.31885154,0.816254862,1.033697334,3.748106945,3.804646274,3.489215664,3.245965294,1.566883273,9.769288732,9.651869103,0.770441478,12.33138912,7.008036551,5.267174689,12.22420077,6.363510579,6.849047442,1.857342581,5.145951207,4.738502054,0.846485094,3.396250481,3.681587232,0.423016524,0.486243348,0.571193999
sub_0807,13.40089967,0.675941154,0.869509065,3.505921079,4.537130414,3.531008183,3.327184094,1.437128353,9.223767513,8.939820391,0.922715663,13.97032408,10.00994463,5.753778959,13.99465113,9.575767502,6.612618441,1.941474153,7.083883212,7.758723111,0.848773191,3.816813872,3.405099421,0.239116522,0.453118709,0.514771625
sub_0808,14.95689379,0.974729658,1.071599962,3.926222337,4.412499791,3.54630653,4.180296974,1.686850795,10.5491951,9.227669385,0.966428177,17.22634785,7.606307975,5.565844599,17.20456342,7.61735556,7.965462821,2.163645323,9.914227659,6.461794901,0.651715799,3.803174714,3.922374307,0.340898656,0.424182304,0.499104993
sub_0809,11.09673284,1.049184312,1.167692196,3.817827127,3.552315395,3.721181837,3.937237915,1.871631628,8.566903619,7.216353402,0.940796792,11.67105305,9.37681834,5.574949572,13.3269912,9.526854648,5.763238871,2.037991739,8.840860326,8.407486865,0.796058056,2.93032631,2.64613608,0.31023365,0.370583395,0.469455541
sub_0810,13.05560735,1.210667769,1.42637475,3.897252259,4.136448803,3.714176792,4.396980644,1.451529456,10.44777129,8.472560911,0.94612499,12.69520092,9.307479486,6.991832804,13.77361679,8.799126755,7.033903464,2.287570676,9.063919434,10.77738138,0.977110824,3.45353373,3.244593333,0.430504227,0.52077002,0.536600542
sub_0811,11.86866961,0.797801098,0.76737412,3.785976245,4.310459276,3.292661309,2.94343182,1.484612212,8.697701676,8.012327931,1.040128571,14.82727452,10.17660059,6.09461143,14.51605859,10.8414885,7.426210891,2.099985825,8.457543501,6.46223733,1.077519203,3.620385383,3.353741122,0.391740261,0.522153332,0.466414829
sub_0812,13.52053857,0.611031193,0.789005666,3.373260808,3.319451636,2.500426932,2.722433371,0.992755367,7.713701237,7.115789476,0.885023681,15.13287415,8.490756646,6.043820419,15.51757225,8.625358904,6.788208342,1.900015747,7.793860805,5.859057211,1.250002233,3.505646905,4.187670271,0.307151643,0.517153022,0.510936948
sub_0813,9.651371586,1.44065179,1.147435865,3.210216085,4.034903299,5.211332476,4.517602869,2.064350594,11.29214395,10.20979744,0.991532716,15.20544304,10.20165475,6.349785676,15.83605316,10.24668868,6.199243359,2.242609163,5.854070084,3.743530596,1.163701406,3.29312166,3.293963322,0.415347748,0.428554688,0.418387519
sub_0814,12.31183273,1.101417329,1.088058961,3.393730255,3.354113419,4.049981175,4.40338423,1.620498602,9.544602804,8.690626247,0.759799523,12.08680238,8.992454148,5.668023293,12.84564013,9.240561598,5.955158647,2.28351715,7.720979938,6.45317715,0.823176909,3.485949366,4.225186737,0.292333841,0.515787866,0.42001552
sub_0815,12.87130648,1.088003501,1.083654295,4.046210432,4.938498726,2.885904421,2.973380252,1.424345778,8.431668636,7.435015426,1.052778125,15.56000743,8.850726388,5.570635212,13.00430208,8.401200528,6.728575443,2.233545422,9.246990287,8.673638266,0.834221047,3.659868699,3.53134659,0.338073323,0.355839978,0.34410594
sub_0816,14.13099439,1.364310488,1.202281913,5.140003147,5.544213568,3.940402102,3.720003636,1.81690495,10.92394199,9.74981598,1.108485994,17.02639058,11.799995,5.945903684,17.49463167,10.41592282,7.568984577,2.673853118,8.666245953,9.160455976,0.585219276,4.474951254,4.504652857,0.232438944,0.568039913,0.614028389
sub_0817,13.48774418,0.783174048,0.833381769,2.664368405,2.78640442,3.526778455,3.227795002,1.312814715,8.242568547,8.175963623,0.881944066,14.80917363,11.16781467,6.057127322,14.51723432,8.337625327,10.24693929,1.849191817,6.407438962,5.734203634,1.155276229,2.879221017,3.310081984,0.469313569,0.273246476,0.380426513
sub_0818,10.87081836,0.965863708,1.320700055,3.492049877,3.826655916,4.066477163,3.668810012,1.404420718,8.964764629,7.412298688,1.099097525,12.61724189,8.78652704,7.389518767,12.93908593,9.21379694,7.688767891,2.082711662,9.579159333,7.224882371,1.232703979,3.569514959,3.655450874,0.449566616,0.386308124,0.502061958
sub_0819,15.0896302,1.018438969,0.971278006,3.946383963,3.98999768,3.466139879,2.988994984,1.618890931,9.47080566,10.14089164,1.236307197,17.56985249,10.48897047,8.405608435,15.93557558,10.08462498,8.037601687,2.401365806,9.393237729,10.57247418,1.429119291,4.432937329,3.773304993,0.500617672,0.49491186,0.508235885
sub_0820,13.23779622,1.414483246,1.027641006,4.764850661,5.482760036,4.405175949,3.889405552,1.774825624,11.15965579,9.883495199,1.084522665,14.67466849,7.396803631,6.029177753,17.36425487,7.958065182,6.424831645,1.948356687,10.0329872,10.19955012,1.043984992,4.219331975,4.087120445,0.483388585,0.613932285,0.641807391
sub_0821,11.83340374,1.755443002,2.018544487,4.127598027,4.001406071,3.652202512,4.208849014,1.398882794,10.49766886,9.913760801,1.095787753,17.05782897,9.231849347,7.455618985,17.49533976,10.40792642,6.668584599,1.986311058,9.326590054,9.765995634,1.006363928,4.250040771,3.184622748,0.400377261,0.503665595,0.504768948
sub_0822,13.90889816,1.06044577,1.32820722,3.547095548,4.156329766,4.250904254,3.870581872,1.838193987,10.87205841,9.959882562,1.090939554,15.57830099,9.845276211,7.280742307,15.1846499,9.380687481,8.220917676,2.393676938,7.825444806,8.077799833,1.505947722,3.879688909,3.872745022,0.448750285,0.458712868,0.604547385
sub_0823,11.42080082,1.207954256,1.433294269,3.766037709,3.745487506,2.706912887,3.370516455,1.514965527,7.880821514,7.506303187,0.872677092,12.33248381,9.095762932,5.039769133,12.92741473,9.173443635,5.171901537,2.142754265,8.340315662,7.790254128,1.020683171,3.746431336,3.648119173,0.414252635,0.401495558,0.437415205
sub_0824,12.0079285,0.988281426,1.054921469,3.759562769,3.898743586,4.014753615,4.081836311,1.462105491,7.724759032,6.801631931,0.952363868,10.46466243,10.58750895,4.828853095,10.82871041,9.626443749,6.353027046,1.578875104,7.34480784,7.085006074,0.930574061,4.091310664,3.760836528,0.35997767,0.255216327,0.224771919
sub_0825,14.69311055,1.111580253,1.330443877,3.917302554,3.690461444,3.426276557,3.938162479,1.46232965,11.29983396,10.64830544,1.05166774,12.56468047,11.4600918,8.024229677,13.26736221,10.27327982,7.947102725,2.27274084,10.22601544,10.7943702,1.220342441,3.71289173,3.619048605,0.441924697,0.399833122,0.511412406
sub_0826,11.07518837,1.084067495,1.326915035,3.749131038,3.563425189,3.569743868,3.8101291,1.395125277,7.367078479,6.781388186,0.695553314,13.16998245,8.748009267,4.156922124,12.70791257,8.174331682,5.074706978,1.764477158,6.856687641,7.609109541,0.893556916,3.007918534,2.540524267,0.306945327,0.383061787,0.506290751
sub_0827,12.24837254,0.806314497,1.055591754,3.638913873,3.787951889,2.930268174,3.075540844,1.23783522,7.976846323,8.120743744,1.06578454,11.63701859,10.74066707,6.941185958,13.4886692,8.13400895,7.564564954,2.180895809,7.878321934,8.993554469,0.924394977,3.875024397,3.207967775,0.312458843,0.507292826,0.535964495
sub_0828,13.89529103,0.986469032,1.175719536,4.51508472,5.394664946,3.107662913,3.503881826,1.764375596,11.57344771,9.985279448,0.996850518,13.98888424,10.50637767,5.28624182,13.75181141,8.506190762,7.632975397,1.611036462,8.664961218,8.229845462,0.817441834,3.473701255,4.050393285,0.301461329,0.429020008,0.305289975
sub_0829,8.426243696,0.811309368,0.790946472,3.580329548,4.622025336,3.895007891,3.537546182,1.723854249,9.332836372,8.657288746,0.726691968,10.76219007,6.382701302,5.50067045,11.61153821,6.681807776,6.388943119,1.991073684,7.881979487,5.966300315,0.825884139,4.50589233,4.40746754,0.23351002,0.349444688,0.280305196
sub_0830,14.09239834,0.872829101,1.037123272,4.360049312,4.698457348,3.515026961,4.477279759,1.600575886,10.26638068,8.191652261,1.193839712,15.26966425,8.279719427,6.810356546,15.57423623,8.477975843,6.434025105,2.659829133,10.0595529,10.09713162,1.452511553,3.95829359,3.938534667,0.353292574,0.451410265,0.394909728
sub_0831,14.58930565,0.878481976,0.887532211,5.047126981,4.994721809,3.438913471,3.814991849,2.024807935,9.010213478,8.648863703,1.021991836,18.70146835,9.27366531,5.787337067,16.63527266,9.045212131,6.397410379,2.478356888,12.11595877,10.90982414,0.781221838,4.703147227,4.258795942,0.44556481,0.56214687,0.57791373
sub_0832,13.03189312,1.06800605,1.020982945,3.511611633,3.5903828,3.699340641,3.762786874,2.004862754,10.43398966,9.643733353,1.178438839,14.87783754,10.97741257,6.403254195,17.3112413,10.04039572,7.630301083,1.763541642,8.200436218,7.659370483,1.059390317,4.316031818,4.156053908,0.406658181,0.655686803,0.577327429
sub_0833,14.48578618,0.890492958,1.03358168,3.944001237,4.145162988,3.74178352,3.454664425,1.561633588,9.882639538,8.468653965,0.816304745,13.72569855,10.86525448,6.564366451,14.24465276,11.54472039,7.951732314,2.737608865,12.73412746,10.87160622,1.29880321,3.051254599,2.980358762,0.354702346,0.633496021,0.472053039
sub_0834,11.25081574,1.170024151,1.16897538,4.072598664,4.033879783,3.592224325,3.404901188,1.234852091,9.036667927,7.749325276,0.899633696,11.56533886,8.645426573,5.393664415,12.45823589,7.130256222,7.177604345,2.450336345,8.710623817,9.362045126,1.069324794,3.661385944,3.398640503,0.368709147,0.467359369,0.460960156
sub_0835,13.8128043,1.229287083,1.209431929,3.913523991,4.33835887,3.569568952,4.408240529,1.507721082,13.17621947,13.89288145,1.084193345,18.20018687,9.508029034,8.136138179,16.62060171,10.35709265,10.45187475,2.229858568,11.7031293,9.869305928,1.024731235,5.593556887,5.515143293,0.458061843,0.491782781,0.663339231
sub_0836,8.479185549,1.70836766,1.377195618,2.851190726,3.219700101,4.687444381,4.348927212,1.644617052,8.335442411,7.130744202,0.982676857,11.26558626,7.42354366,5.277413497,11.50208915,7.81805261,5.020830566,2.296393317,7.64426324,8.11979037,0.987212089,3.902825181,3.556955803,0.355476341,0.299537241,0.251743682
sub_0837,12.09897034,0.846446134,1.051224303,3.748378134,3.853605934,4.427452171,3.729328616,1.936875044,8.951844094,9.76503323,0.922667549,15.96926919,9.959276561,7.495340977,15.38682055,9.959566741,9.418644567,2.245732665,7.532514332,7.184257122,1.207233745,4.224802291,4.650499167,0.321149817,0.469726566,0.454956738
sub_0838,12.67186495,1.044365821,1.399704068,3.929386362,3.482771384,3.573429161,3.752921367,1.589171514,9.561812734,9.156108669,1.195449289,14.20607348,9.180357333,5.568705493,14.42156569,8.138903001,8.041007155,1.915395238,7.629920993,8.935095671,1.063139339,2.544245478,2.691312955,0.431768259,0.500618035,0.505639924
sub_0839,9.892992683,1.122501753,0.791529335,3.097008967,3.806594088,2.78138258,3.01354599,1.538485264,8.637809622,7.20506988,0.945666756,12.48275537,6.564574114,4.776736624,13.29305033,7.388123979,4.650799445,2.085258347,7.718010064,7.742756683,0.92486218,3.385373598,3.503606717,0.355526585,0.344767571,0.246298929
sub_0840,10.98174535,0.904366166,0.92718046,3.09363781,4.164789731,3.688516282,3.144840519,1.594456416,10.12153738,9.215475926,0.964546075,13.91747022,9.346449442,7.061645942,13.64230005,9.468098668,8.519706662,2.277598004,7.63617721,5.428048147,0.880956646,2.935208031,3.284588464,0.40190413,0.369510144,0.490565042
sub_0841,12.21677884,1.352892223,1.578420131,4.562457004,4.744723661,2.643701224,3.469546682,1.343917207,10.59715213,10.72060254,1.112196036,15.19418939,8.168903635,5.893942194,15.35218781,7.04405777,7.471193862,1.774632738,8.436760058,7.65706073,0.853123324,2.496896147,2.355950864,0.32685416,0.516324963,0.536622544
sub_0842,8.912607345,0.795153644,1.110843669,3.186728652,2.637741012,4.038865653,4.252310889,1.164304502,8.672313719,8.33310175,0.760391624,12.58592152,5.258671012,4.903891969,12.80499914,5.711806406,6.373681272,1.544971151,7.202702204,5.322963661,0.633799708,2.258549764,2.810991739,0.250539745,0.268334676,0.247797082
sub_0843,9.463736273,1.054844319,0.839716782,2.44553922,2.832830028,3.199681064,2.859352426,1.594714574,7.372741628,7.461626146,0.657158364,11.82784716,7.840329839,4.221801361,13.01605112,7.38132154,4.095959219,1.632984137,5.601693089,5.799583068,0.702833911,3.128614601,3.262284859,0.240698191,0.309150821,0.376162345
sub_0844,10.5200098,1.135831109,1.548565213,3.331501664,3.137781014,4.431277083,4.395451988,1.606411042,11.07987098,12.10964639,0.798319554,12.53218571,9.258238552,5.480380685,14.04692599,7.615317693,6.713458603,2.013550833,6.322618774,6.892950315,0.867502303,2.869301956,2.947743608,0.261481712,0.337038808,0.366294669
sub_0845,9.212216381,0.995474134,0.777229097,2.041451797,2.964666899,3.749503223,3.281017757,1.401056732,7.772135706,7.331649226,0.996454388,12.20737424,7.526893724,5.866833887,12.50612327,7.707592547,6.140131547,1.340305061,6.486229982,6.290471151,0.87382837,2.380443092,2.240507147,0.327533823,0.333830373,0.390554539
sub_0846,9.643171922,1.544991891,1.67186414,3.936237998,3.987125027,4.50072265,4.132692194,2.414828051,11.02169467,10.12332373,0.777864758,15.56213534,9.728010586,7.465019092,15.13820618,10.24393924,9.791444597,2.206147392,9.007128918,8.622390692,1.352594703,3.281188156,3.575461886,0.433806427,0.50240999,0.580280778
sub_0847,9.073284457,0.974379824,0.704093712,2.371808742,3.095380461,3.886232406,3.36657167,1.763814406,7.279324592,7.515604058,0.860502685,11.28769082,7.690190295,5.568026007,10.64374543,7.932964194,7.257830291,1.898383945,5.367417885,4.686268761,0.814903632,2.984986235,3.255393965,0.301193989,0.255853281,0.19093444
sub_0848,10.6000883,1.552379499,1.325297756,3.356905675,3.654801692,4.003060571,3.410048192,1.738052425,9.102206428,10.01437717,1.065846892,13.87552869,7.747339089,6.537182911,14.24789361,9.207829784,7.160087328,2.329533519,10.9776938,9.66496886,0.948818852,2.869652716,2.852348073,0.374698766,0.36515417,0.32358657
sub_0849,10.56011603,0.865844797,0.797157996,3.300128772,4.175023491,3.318528824,2.802529654,1.368298534,8.64596369,8.307949826,0.888767026,13.84055459,6.821358627,5.391586907,13.45141729,7.222725158,6.581135666,1.660733463,6.566016135,5.612743546,0.767126778,3.190638363,3.296415026,0.376400371,0.435456333,0.403155521
sub_0850,10.25883595,1.135981029,1.093625552,2.896116847,2.85855966,4.346442195,4.39886261,1.640469751,9.019625473,8.895452815,0.614307896,12.93501386,7.223070657,5.636549575,13.15452128,7.891821537,7.513777052,2.075016151,6.951095257,6.037388677,1.19817186,3.123892159,2.903654906,0.379119428,0.361085824,0.47606122
sub_0851,11.24686078,1.13704103,0.957904959,3.43062567,4.175221039,3.50405567,3.619799903,1.875756818,11.62309223,9.777954055,1.120959916,11.33256722,8.219398666,6.495132988,12.57031502,8.301934811,8.177351364,1.964656458,8.977730343,7.324479281,1.188718558,3.665977474,3.354670192,0.370653895,0.460554366,0.474527801
sub_0852,8.87747442,1.612692137,1.418261625,3.102587275,3.741115656,3.888244716,3.335767782,1.311055367,8.616811226,9.788896858,0.879776654,11.83371212,6.876789602,5.352601992,11.46043715,7.50382617,5.02205641,2.137874562,6.270876709,6.513472567,1.122023579,3.012462672,3.262030186,0.456299454,0.418639656,0.333471369
sub_0853,12.30868582,0.809803569,0.838494139,3.622889203,3.866751484,3.415815582,3.458803795,1.526403046,9.669446926,8.904289748,0.626145047,15.61724015,9.25737529,4.953416597,14.91738271,8.461527734,7.767977471,2.034985844,7.471463865,5.783565217,0.659331047,4.296999036,4.555335837,0.192435403,0.37626279,0.452755268
sub_0854,14.44100507,1.472937412,1.332787452,4.947922314,4.896881957,5.196703032,5.520935235,2.085868959,11.75665531,12.72573761,0.826869629,14.92823902,7.996069136,9.019994531,13.41109513,9.718909209,7.832134161,1.646268359,7.912115692,7.396470917,1.086894012,3.341953557,4.238640168,0.350812361,0.508082214,0.61287053
sub_0855,10.70886655,1.027375249,0.865869487,2.89151464,3.369996173,4.158350729,4.395025598,1.711751027,8.441043064,8.481057302,0.948960295,14.57026144,8.238724785,6.679734556,15.26071996,9.264327129,7.086509509,1.460357918,8.025723512,7.462954225,0.791907499,3.137594812,2.427571611,0.344346222,0.362982067,0.439522333
